,x,y,z,lat,lon,acc,MagX,MagY,MagZ,accMagnitude,magMagnitude,correctedModeOfTransport
28936,-6.073185405,-0.5216420724999999,2.2613059675,50.85031645,0.540235498,4.0,18.990852995,10.66937393,-17.444825260000002,6.501476454926083,27.907166926934703,0
28937,0.8734215175,1.5754842975,1.125224595,51.006940488,0.427969483,6.0,13.55583524,11.18259296,-22.25653981,2.1239459287124016,28.357796435498692,9
28939,1.20422764,-0.5967202574999999,1.4291001725,50.829765292,-0.135794784,8.0,5.002271135,-8.63542953,-14.416074597500002,1.9617763832023176,17.533298790482498,15
28941,3.56797684,-2.022741825,0.2832682,50.826520442,-0.120295397,16.0,-13.396837575,-0.209998685,-9.751753595,4.111226592455341,16.57154352002942,8
28944,-1.1175749325,-1.00716306,-2.526896485,50.842835774,-0.130696027,4.0,8.2275818025,6.8388175875,18.2814504675,2.9408429072438227,21.18192530219065,1
28946,0.2007265324999999,1.11701689,0.8650305349999999,50.83370941,-0.138755408,4.0,11.2784879475,-10.7416708175,1.7473393575,1.4269883320746288,15.67293773240047,1
28947,0.59385692,-4.26554646,0.8775677199999999,50.825953491,-0.135066365,16.0,-14.922277205,13.18977655,-38.3294763375,4.395188021807078,43.19482976848925,1
28948,1.3769501725,0.8764221575000001,7.49877663,51.587459629,-0.165045634,16.0,12.6888155875,-8.63306659,-22.869081137500004,7.6743572058081115,27.541436996542423,12
28952,3.243449885,-4.68383389,1.7433257425,50.812051037,-0.092362946,6.0,-22.3192630425,16.8641723275,-21.9563673,5.957973792329253,35.56166301038848,1
28953,4.41507681,-2.5612313675,-0.959671745,50.838046067,-0.123992619,12.0,-39.0402651475,21.75498011,-25.143893565,5.193628713550579,51.27998484771273,15
28958,0.351483925,2.1266411275,2.4796575525,50.83337621850001,-0.128106162,6.0,3.40140588,-2.836258265,-1.3470130325,3.285550945028576,4.629078419729377,15
28961,3.6340651475,1.7716191975000002,4.2297097175,50.820109739,-0.137342822,8.0,-26.98033432,-1.473827465,-9.0172472925,5.851111720992744,28.48545867894103,15
28964,1.7521807575,2.5167018075,0.0912322724999999,50.855047932,-0.108578107,4.0,1.5837766825,5.5341654125,-16.988298257500002,3.0679388394119846,17.93704582919717,9
28965,2.3053316525,-3.84087388,0.9379872475,50.819143456000006,-0.1325142584999999,5.0,-21.676950975,20.7284635875,-19.3565698325,4.576754993066295,35.69644522850022,1
28969,1.46598198,0.413263865,-1.111576775,50.823682479,-0.144023512,6.0,3.3663474975,-17.75562282,5.6681768775,1.8856015259112566,18.939975351479603,15
28974,0.2432638474999999,-3.425241745,1.3964199075,50.815332357,-0.113784196,4.0,-8.624058975,20.5092818675,-24.6525164475,3.7069457602254525,33.207703972408275,1
28977,-5.194316975,-1.4955093025,5.472586485000001,50.951601914,0.730262483,4.0,31.4782080875,31.4100261425,5.9656559225,7.691988023030317,44.867096822261004,9
28978,2.9590390325,0.2078269775,3.7767364225,51.079127219,0.771993272,6.0,9.2458516825,0.8969580650000001,-14.863425195,4.802378791127729,17.527456051364595,9
28979,-4.651081385,1.853624275,-1.5457612325,50.820263872876815,-0.1302506479121196,6.0,24.3387613975,-9.0661143675,9.6257885375,5.240024693707341,27.698836456748367,15
28981,5.094534305,-5.778885565,-2.0114326975,50.833502656,-0.140029335,4.0,-12.59969926,19.3003366375,-10.1717290575,7.962139138118559,25.193639827989507,7
28982,4.08876538,-2.8528625625,5.08145343,50.80657022234279,-0.0718001469996812,4.0,-25.4404900075,17.2301507425,-29.1875401225,7.11884794713719,42.37934785757714,1
28983,0.8146290375,0.9906754975,5.0652079775,50.960677179,0.7399757069999999,7.0,12.553578975,-1.701223355,-29.07978833,5.2250732306269825,31.719404081772463,9
28984,2.2366950375,-4.670823465,-0.1881693275,50.828849308,-0.13390479,16.0,-8.1749032975,22.6698997575,-7.94090048,5.182162119017846,25.373436885290868,7
28993,-4.7755693025,-1.3925729325,1.6594219225,50.870697687,0.011933419,16.0,20.96797686,8.263116085,-21.987822115,5.2439491466055985,31.48649650876649,0
28994,1.893807635,2.5802307525,-0.1288103525,50.86523817,-0.0654419815,14.0,6.543678275,4.138655895,-17.878621065,3.2032312126105076,19.483153984141968,9
29000,-7.8481820325,2.570955865,0.1807647949999999,50.850433753,0.544833204,4.0,45.667895225,28.500356657500003,77.80392028,8.260535768710472,94.61118852875107,1
29002,-0.613439415,-1.042523855,-1.7182443825000002,50.884692652,0.025470449,16.0,8.21219993,-6.320632154999999,15.16066924,2.101315697869411,18.364000390268842,8
29003,0.51915653,3.8643630775,-1.944595655,50.857790311,-0.174664865,8.0,-7.4132278375,-16.2293854475,-1.2383300825,4.357095105552758,17.8852553900534,15
29004,-3.0396740825,1.51172529,0.8615866775,51.547318559,-0.055495299,8.0,18.2202983375,-5.075628375,3.3119006425,3.5024653435963202,19.201821808734774,7
29006,1.9450593775,0.087608415,5.546593175000001,51.057861967,0.793621452,32.0,16.403521315,-5.523093515,-30.439724472500004,5.878403445267779,35.01652323502164,9
29007,0.7188554275,-0.225636355,1.4143884925,51.006161604,0.420773529,8.0,10.527079085,15.37163814,-18.46499968,1.6025478769947301,26.230952448421448,9
29009,-7.968263207500001,3.41213669,0.59794671,50.829315903,-0.130464636,4.0,30.4269186375,-11.18768552,-3.1520425224999995,8.688695851693865,32.571414724127514,7
29017,5.1170298800000005,5.222570342499999,-2.6232754425,50.8280011415,-0.159968767,9.0,-35.2163855225,-8.0761655275,41.7776534425,7.767934720528807,55.233962252028945,9
29020,-3.473481855,3.03955921,-2.1888168875,51.52516764,-0.267232107,8.0,18.9549691775,-4.67154816,19.3686334475,5.108318290309958,27.500148733321243,12
29022,-3.01576006,-0.3736744675,0.1821010724999999,51.470479305,-0.1551238125,18.0,-0.7396719174999999,-7.6121501925,-12.570126045,3.0442736650567834,14.713939441424355,10
29023,2.8814176525,-0.0203738025,-0.7978603200000001,50.928755303,0.052624552,8.0,-10.422081695,0.67586258,-2.95980257,2.9899103448427047,10.855275599342326,7
29025,-7.882949545,0.8986631625,1.9371573875,50.821113918,0.250850926,16.0,25.9879748775,23.9064868575,-10.574867717500002,8.16707216526192,36.8608570077259,10
29027,0.9306476325,2.0318194750000003,3.2472350225000004,51.647685715,-0.189914424,6.0,15.761397525,-40.192265355,-25.4585972225,3.9419450384572476,50.11965701045144,12
29031,2.5321736525,0.092564945,-0.26087695,50.7890549875,0.0011445215,5.5,-2.9508981675,-6.073882335,-5.463857335,2.547259008915141,8.686402223683475,7
29034,0.5210966775,-3.9974251375,0.7920305325,50.819420588,-0.135080304,6.0,-13.9088578925,23.5233206625,-22.253615955,4.108316180825262,35.242394441030676,1
29035,5.45711139,-6.847567455,-0.525546355,50.841630545,-0.121024336,6.0,-34.6250380575,24.157903970000003,6.3907667725,8.771855205422437,42.70057944159019,7
29042,-0.59699764,3.14023333,-3.0695820925,50.823705383,-0.163011635,12.0,-1.6962766275,-7.905723765,3.91243146,4.431682047666003,8.982479756430642,9
29046,-2.88054814,1.916434445,0.109531465,50.79123,-0.001789378,8.0,-8.6568466425,-43.25618988,15.54979824,3.461542388974164,46.77430044405886,7
29048,3.7189827275,3.7176134625,-1.7493487200000002,50.883871007,-0.212663441,6.0,-14.490605565,-11.46179932,2.54008642,5.541814082786449,18.649464665599112,15
29049,-0.7138884849999999,-0.080233965,4.665083102500001,51.029764562,0.82684879,8.0,13.3246653675,27.5648205125,9.8101074125,4.720071462529593,32.14971608719091,9
29052,2.6929955625,-0.3334611425,2.6057333225000003,50.830307016,-0.135856598,6.0,9.817129905,-10.32681813,-14.166617945,3.7620828780329902,20.09259257192406,15
29053,1.80730661,-4.1703933475,0.0982569575,50.831570814,-0.130278419,6.0,-7.5273575025,7.512070169999999,-5.272639575,4.546228358223892,11.869837290262366,7
29054,1.250013425,1.8939074275,1.9406355525,50.84553567,-0.125633804,6.0,-3.8740976425,4.11994817,-3.257799185,2.985880984608542,6.526550466892681,15
29059,2.20047813,3.749381465,0.031274805,50.824880764,-0.142879954,8.0,9.29684126,-11.0611718725,-5.4450334275,4.347521533485675,15.44115182339763,15
29062,6.35732328,-0.36100443,-1.614835345,50.841099218,-0.121343617,16.0,-41.4614924225,-1.738221335,4.0342225425,6.569138198909417,41.693545289803424,0
29064,0.5990555175,1.123633125,2.16770791,50.835720939,-0.127432252,6.0,15.1025690025,-6.07559206,-5.30546818,2.5140358978584665,17.121577087517416,9
29068,-1.302903315,-0.0677939024999999,-6.298859635,50.842709085,-0.130569753,8.0,11.6397900875,22.4098959625,27.0050744575,6.432556704988033,36.97245186333002,1
29074,-2.8948754450000003,-0.99680372,6.11119775,50.914062631,0.971267905,3.0,25.3480270775,32.24671911,9.294600825,6.835251234437169,42.056663854578424,9
29075,-2.5831622575,-1.9919936375,-3.19042125,50.815162327,-0.11338919,6.0,8.2103878775,2.03069433,26.1612866325,4.562844907825001,27.494492299890105,1
29077,0.5251639175,-4.236324425,0.7806030475,50.815920804,-0.116368823,12.0,-16.4761969475,25.6614047125,-22.8790636675,4.3395371748450104,38.12380243329676,1
29080,6.4101373125,-1.4996377025,3.29068198,50.83843734446773,-0.1237796065788573,10.0,-24.74616741,26.0683930375,-5.530664005,7.359847926238756,36.36649778817762,15
29083,3.8861473675,1.3179031875,2.09004511,50.817524183,-0.113335336,6.0,-13.8949274475,-2.4176251725,-20.429255335,4.605138297096489,24.82475365010941,15
29087,3.8204938975,3.166092445,1.556989835,50.866429029,-0.030557616,4.0,-34.945035385000004,17.40667855,-9.394919685,5.200435783414131,40.15485614579553,9
29088,4.029948935,3.1375637174999995,1.524333265,50.8306509755,-0.147645173,5.0,-9.85682347,8.696363585,-5.1730956400000006,5.329951819938489,14.126026582937042,9
29089,-3.88894129,1.889629695,-1.5518356725000002,50.828829506,-0.123075313,6.0,23.36684974,-8.940505617500001,15.1082657375,4.593773905596159,29.226734355093516,15
29096,1.8291747325,1.1348537525,1.7253553124999998,50.822037795,-0.131397524,12.0,1.3088010974999995,6.069322607499999,-14.53398218,2.758735977934777,15.80462828526142,15
29097,0.694042755,6.4901926775000005,0.34007146,51.529377625,0.009485072,8.0,8.93596694,-20.5638861775,-7.520793572500001,6.536049642922639,23.649254868475364,12
29098,1.17989268,-4.1611624325,0.5784474875,50.84568366199217,-0.1169488000629151,4.0,7.9497436425,36.3754485425,4.65192942,4.363716423160649,37.5234876840919,1
29101,-4.4434770625,-1.7982325499999998,2.3103195725,50.870677482,0.011901057,16.0,19.3871492125,10.7925063725,-24.28245078,5.321250345165102,32.89342129167039,0
29106,0.5344511949999999,1.8816524675,0.9670240075,51.037402223,0.612696534,8.0,4.555319215,-1.344591605,-19.80953031,2.1820608422697854,20.370968333331465,9
29107,-6.685814830000001,-0.613227895,-3.98903983,51.494021899,-0.236532219,12.0,33.3674457825,7.4847692725,10.99369742,7.809520289850107,35.92032282807536,12
29108,-0.022481515,0.9635351325,2.1567286825,51.575348667,-0.210598632,4.0,16.2616157625,2.9163938075,-25.64891452,2.3622836366526085,30.509216904107515,12
29111,2.1648685875,0.6085946675,0.038257665,50.929766554,0.136539673,8.0,5.497849200000001,13.65995651,-14.3817434275,2.2491125181690963,20.58288856539508,9
29112,2.288718565,1.2262099875,-1.394631785,50.788644559,0.002531537,8.0,-5.4016110975,-12.2434756275,4.6268867375000005,2.947341415403498,14.159384830262757,7
29118,1.03716945,1.4012751775,1.4024524525000002,50.825622931,-0.157561693,8.0,2.6275316125,-9.26385622,-3.66748876,2.237446194350654,10.304049118877774,15
29120,0.6910978,-4.1974034875,0.7715938425000001,50.860032676,-0.096559836,6.0,8.0098261225,40.5449324125,2.6968290275,4.323328493629176,41.416442938167,1
29121,1.0785820275,0.321135985,-1.2778205925,50.806082357,0.005340276,4.0,-5.985537282499999,-19.929315605,14.511887635,1.702731034992016,25.36925619277711,15
29130,0.2478657225,0.937948995,-1.6019042,50.885969353,0.04111658,16.0,-8.76573994,0.3909272199999998,-4.8543257175,1.8727740919794882,10.027736482308956,8
29132,3.9723783225,-4.6903162925,2.3858236125,50.801932672,-0.054723528,4.0,-2.3338587525,28.346975735,-20.6801495025,6.593254945072381,35.1662695411818,0
29135,7.42224372,-5.241394639999999,-0.119069155,50.841869657,-0.121270716,4.0,-40.108951675,31.5869033,0.9249559325,9.087139102873499,51.06188410182396,7
29136,3.0675534225,-2.937472965,2.8907852000000003,50.8183065735,-0.126807582,3.0,-5.0720375475,24.9668700375,-8.715248390000001,5.137632771280602,26.926301618530214,1
29140,0.550035405,1.57704387,1.22364356,51.038545692,0.493624331,8.0,14.2545717,4.1963902575,-23.03178441,2.0704854205204066,27.40922469995094,9
29144,2.4253250575000003,-3.2619723925,0.36607679,50.846038109,-0.132491757,4.0,-11.014367715,18.2708594325,8.1941215675,4.0812593326259305,22.853538649985417,7
29145,5.998933664999999,-4.77827729,-0.2874378449999999,50.820712652,-0.133648578,8.0,-28.8187340425,3.4276028925000004,13.5284905125,7.674748171239126,32.020117878418645,7
29148,3.4735381525,-3.9166746625,-0.854597115,50.826491253,-0.121726142,4.0,-22.308266520000004,20.9859734,11.775964035,5.304351415367286,32.81376484992958,7
29150,1.5530550575000002,-4.44784333,0.8241178125,50.842301423,-0.120699121,6.0,7.53950829,37.06338196,2.8125993675000003,4.78272521359231,37.92689260630106,1
29151,5.7235983575,-1.24901713,2.2666625975,50.823765424,-0.1446505495,6.0,-6.0545811075,-2.4016145575,-17.392515160000002,6.281511066607746,18.572164345087025,15
29154,1.2193087075,2.74628914,2.2273445275,50.880025215,-0.210233323,4.0,21.7877377075,-11.60726958,-10.365860714999998,3.7403049887477704,26.77471362827978,15
29155,-1.2199082824999998,-1.8048342525,1.8083599225,50.930530009,0.052336761,4.0,-1.4659151700000002,9.2553359625,-13.201942785000002,2.8312132568942134,16.1895473798002,7
29160,-2.0614239625,4.008307055,-0.6272765825,51.527039599,-0.02574104,7.499838,5.650071695,-9.4906748025,1.14669055,4.5507658818362495,11.104553911927658,12
29167,-1.8673414025,4.5904541375,1.24988074,50.897221343,-0.012210524,48.0,3.87697123,-19.04813361,-19.7791736875,5.110913320161523,27.73225579903214,9
29168,-4.77277737,1.04249876,-2.0172442,50.823859796,-0.144869272,3.0,18.80928811,7.6813779775,2.54210992,5.285402695218151,20.475722445949785,0
29169,4.34451936,-3.04649731,3.983065995,50.804318544,-0.064167773,6.0,-6.855963335,24.0568008225,-23.8560194775,6.634817936445384,34.566509288257045,1
29171,0.5478685175,1.2892588925,-1.47836865,50.885972869,0.04015227,3.0,-10.0891840875,-0.3044910324999999,-4.23161164,2.0366448560465313,10.94490234822219,8
29175,0.6461390225,1.8023131,2.4732806325000003,50.837824172,-0.124313581,12.0,1.4366197449999998,-0.7015089274999999,1.229147725,3.1277700097559067,2.016629662818322,15
29178,-5.239785642499999,3.17192681,-1.968351495,50.822154788,-0.139086212,16.0,16.6625730975,-2.50905526,5.2857404775,6.4335745021888595,17.66000432963555,15
29179,1.944481295,-5.0492698225,0.69203946,50.861908248,-0.093083264,6.666666666666667,-7.20475701,27.1465593575,-33.5073272525,5.4548191410175235,43.721678697524226,1
29180,1.5003066699999998,1.6595149875,-2.35461909,50.885108241,-0.21336275,4.0,-8.140455725,-9.48122889,7.711309445,3.247944143112077,14.684175633374934,0
29184,0.45875888,3.3654596825,5.060595905,51.629960408,-0.179139664,8.0,22.4069470175,-39.4875312425,-24.0208452725,6.094785434961154,51.3647486694703,12
29187,0.597622985,-0.2215434425,1.5453991975,50.9999906795,0.394147988,14.0,14.45270861,21.2568587175,-15.5192249,1.6716738344392141,30.026341272257994,9
29188,-0.8813212425,2.4071212550000003,6.83449844,50.98836282,0.902436412,8.0,55.464822335,-19.04505628,-11.8919552725,7.299406057695171,59.83710625995063,9
29189,6.16675997,-1.3898638125,3.7772423475,50.836992475,-0.125228086,7.0,-16.8232024375,26.1423562,-13.4546795825,7.363980560582622,33.874346201934685,15
29192,2.3397681,-1.647156665,-0.0072657424999999,50.929310604,0.0526609865,6.0,-17.1204884325,15.5930920925,-8.098622345,2.8614144460119038,24.532495369600817,7
29196,6.231851649999999,-5.7965525950000005,-1.8235896925,50.829681318,-0.133235692,4.0,-24.068740595,23.563424960000003,22.7939159875,8.704106866347702,40.67065128222267,7
29200,1.6817659,1.984690025,0.4028059,50.8866472575,0.04700162,8.0,9.5550281,6.2983190025,-20.98960299,2.6324102322419507,23.906710729978293,9
29201,0.96915059,0.57439448,-1.68986851,50.886241051,0.045867353,8.0,-9.41368501,1.634729125,-6.446698102499999,2.030969587621006,11.526045341069896,8
29202,6.477089275,-0.543166575,-0.2129939399999999,50.84083489923133,-0.1216153622359343,8.0,-41.3015437175,-5.3419456,-25.8836906675,6.503313142006464,49.033859105854084,15
29203,-3.3130889000000003,3.106483745,-1.7834064675,50.832067306,-0.256453036,4.0,17.568132615,-10.9242412275,0.363060285,4.879276375198812,20.690822669613254,9
29206,-2.7030934724999995,1.0556928525,6.170699185,50.997406489,0.766243125,6.0,23.8094780875,28.0831106225,1.140089635,6.818997738058824,36.83547411681502,9
29210,-6.080751702500001,1.318878075,-4.8713466925,51.56870636,0.008409918,8.0,53.341058115,19.3425067,25.179240765,7.902214831469913,62.07572159684646,12
29211,0.2179747825,0.1173645424999999,-1.880603365,50.836510362,-0.153808923,8.0,7.267137054999999,-11.2590910525,3.4474438725,1.8968279990793788,13.83702574828411,7
29212,-1.52063687,3.9821086625,-0.14821823,51.402048225,-0.071878846,24.0,-12.846468295,-1.6441914725000002,0.983436705,4.2651488290639135,12.988543452035843,10
29213,1.2616607025,0.46141342,-1.764325005,50.885236677,0.033531888,8.0,-7.376870735,1.3533622924999995,-0.45276858,2.2175510807323335,7.513641641886809,8
29216,4.9569458225,1.0555150875,2.2511671425,50.824588308,-0.137805685,16.0,-30.7756983875,2.6336253125,-19.0501314325,5.5455547504836655,36.290316905760626,0
29218,-0.9828974,2.3436731525,6.945649415,51.010603407,0.860561304,4.0,56.6956975425,-19.2456463025,-12.00961063,7.396008176088361,61.0657659324419,9
29219,-3.47080237,0.9066081375,-2.0807773525,50.83522177,-0.144689927,8.0,7.586762305,-1.4165624975,8.1528997925,4.1470521816412855,11.22654829448655,10
29221,-2.47789767,5.611423865000001,0.1498072875,51.539435093,0.052274851,16.0,11.27928218,-24.36753127,-2.1129047525,6.1360000716322585,26.934423201242502,12
29230,-6.28843392,2.5740941950000003,-0.6341678524999997,51.547083328,-0.056447946,6.0,33.1743309275,-7.4183549825,9.261321005,6.824407003988239,35.232659421214855,0
29231,1.93289364,-2.010932545,0.17489138,50.929589921,0.052244811,6.0,-27.1627711825,11.14345042,-0.2063689775,2.794729775647537,29.360436197896053,7
